passportArea/name,passportArea/id,passportArea/alpha3code,passportArea/alpha2code,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role/code2,role/code3,role/name,birthArea/name,birthArea/id,birthArea/alpha3code,birthArea/alpha2code,wyId,foot,shortName,currentNationalTeamId
Italy,380,ITA,IT,67,Andrea,,Marcucci,31889,07/02/1999,173,MD,MID,Midfielder,Italy,380,ITA,IT,347019,right,A. Marcucci,3764
Italy,380,ITA,IT,85,Gianluca,,Scamacca,23,01/01/1999,195,FW,FWD,Forward,Italy,380,ITA,IT,347024,right,G. Scamacca,3764
Romania,642,ROU,RO,68,Ianis,,Hagi,11797,22/10/1998,178,MD,MID,Midfielder,Turkey,792,TUR,TR,346551,left,I. Hagi,11950
Nigeria,566,NGA,NG,72,Nura,,Abdullahi,3158,17/08/1997,180,DF,DEF,Defender,Nigeria,566,NGA,NG,350991,right,N. Abdullahi,null
Italy,380,ITA,IT,74,Filippo,,Melegoni,3199,18/02/1999,186,MD,MID,Midfielder,Italy,380,ITA,IT,351009,right,F. Melegoni,3764
Slovakia,703,SVK,SK,73,\u0160imon,,\u0160tefanec,3195,05/09/1998,178,MD,MID,Midfielder,Slovakia,703,SVK,SK,352717,right,S. \u0160tefanec,null
Slovakia,703,SVK,SK,70,\u013dubom\u00edr,,Tupta,3194,27/03/1998,178,FW,FWD,Forward,Slovakia,703,SVK,SK,352722,right,\u013d. Tupta,14501
Lithuania,440,LTU,LT,85,Titas,,Krapikas,3710,03/01/1999,195,GK,GKP,Goalkeeper,Lithuania,440,LTU,LT,352868,right,T. Krapikas,null
Norway,578,NOR,NO,63,Rafik,,Zekhnini,16,12/01/1998,179,FW,FWD,Forward,Norway,578,NOR,NO,361214,right,R. Zekhnini,null
Serbia,688,SRB,RS,80,Luka,,Markovi\u0107,26540,19/02/2000,186,FW,FWD,Forward,Serbia,688,SRB,RS,362013,right,L. Markovi\u0107,null
Italy,380,ITA,IT,75,Simone,,Palombi,3168,23/04/1996,182,FW,FWD,Forward,Italy,380,ITA,IT,364640,right,S. Palombi,null
Bulgaria,100,BGR,BG,78,Petko,,Hristov,3182,01/03/1999,191,DF,DEF,Defender,Bulgaria,100,BGR,BG,372079,right,P. Hristov,9404
Italy,380,ITA,IT,84,Mattia,,Del Favero,63044,05/06/1998,190,GK,GKP,Goalkeeper,Italy,380,ITA,IT,375395,right,M. Del Favero,null
Italy,380,ITA,IT,75,Fabrizio,,Brignani,3207,13/01/1998,192,DF,DEF,Defender,Italy,380,ITA,IT,392383,right,F. Brignani,null
Italy,380,ITA,IT,75,Cristian,,Mutton,26379,06/01/1999,184,FW,FWD,Forward,Italy,380,ITA,IT,411313,right,C. Mutton,null
Croatia,191,HRV,HR,78,Karlo,,Buti\u0107,3182,21/08/1998,187,FW,FWD,Forward,Croatia,191,HRV,HR,386656,left,K. Buti\u0107,null
Italy,380,ITA,IT,92,Leonardo,,Marson,3304,05/01/1998,194,GK,GKP,Goalkeeper,Italy,380,ITA,IT,392384,left,L. Marson,null
Italy,380,ITA,IT,78,Andrea,,Romagnoli,3414,29/07/1998,180,GK,GKP,Goalkeeper,Italy,380,ITA,IT,397237,right,A. Romagnoli,null
Belgium,56,BEL,BE,80,Zinho,,Vanheusden,5083,29/07/1999,187,DF,DEF,Defender,Belgium,56,BEL,BE,399493,right,Z. Vanheusden,null
Montenegro,499,MNE,ME,74,Ognjen,,Stijepovi\u0107,3164,22/10/1999,185,FW,FWD,Forward,Montenegro,499,MNE,ME,405880,left,O. Stijepovi\u0107,null
Nigeria,566,NGA,NG,70,Michael,,Kingsley Dogo,3179,26/08/1999,176,MD,MID,Midfielder,Nigeria,566,NGA,NG,403264,right,M. Kingsley,16826
Nigeria,566,NGA,NG,72,Orji,,Okwonkwo,3166,19/01/1998,178,FW,FWD,Forward,Nigeria,566,NGA,NG,403272,right,O. Okwonkwo,null
Italy,380,ITA,IT,78,Raoul,,Bellanova,26542,16/05/2000,185,DF,DEF,Defender,Italy,380,ITA,IT,405598,right,R. Bellanova,3764
Italy,380,ITA,IT,78,Matteo,,Gabbia,3203,21/10/1999,188,DF,DEF,Defender,Italy,380,ITA,IT,405603,right,M. Gabbia,3764
Italy,380,ITA,IT,80,Gabriele,,Gori,3222,13/02/1999,187,FW,FWD,Forward,Italy,380,ITA,IT,405607,left,G. Gori,null
Italy,380,ITA,IT,74,Andrea,,Pinamonti,3254,19/05/1999,185,FW,FWD,Forward,Italy,380,ITA,IT,405608,right,A. Pinamonti,3764
Albania,8,ALB,AL,0,Marash,,Kumbulla,3726,08/02/2000,185,DF,DEF,Defender,Albania,8,ALB,AL,404693,right,M. Kumbulla,8734
Slovakia,703,SVK,SK,78,Filip,,Va\u0161ko,3724,11/08/1999,191,DF,DEF,Defender,Slovakia,703,SVK,SK,406132,right,F. Va\u0161ko,null
Slovakia,703,SVK,SK,76,Michal,,Tomi\u010d,14368,30/03/1999,182,DF,DEF,Defender,Slovakia,703,SVK,SK,406142,right,M. Tomi\u010d,null
France,250,FRA,FR,75,Andreaw Rayan,,Gravillon,3199,08/02/1998,188,DF,DEF,Defender,Guadeloupe,312,GLP,GP,412914,right,A. Gravillon,null
Belgium,56,BEL,BE,72,Xian,,Emmers,3235,20/07/1999,178,MD,MID,Midfielder,Switzerland,756,CHE,CH,412915,right,X. Emmers,null
Colombia,170,COL,CO,79,Juan Manuel,,Valencia Aponz\u00e1,3166,20/06/1998,185,MD,MID,Midfielder,Colombia,170,COL,CO,415687,right,J. Valencia,null
Italy,380,ITA,IT,74,Domenico,,Coppola,3291,29/01/1999,193,GK,GKP,Goalkeeper,Italy,380,ITA,IT,423147,right,D. Coppola,null
Italy,380,ITA,IT,75,Manuel,,Ferrini,39972,25/06/1998,188,DF,DEF,Defender,Italy,380,ITA,IT,432680,right,M. Ferrini,null
Italy,380,ITA,IT,92,Leonardo,,Loria,26540,28/03/1999,195,GK,GKP,Goalkeeper,Italy,380,ITA,IT,443962,right,L. Loria,null
Italy,380,ITA,IT,72,Ferdinando,,Del Sole,3199,17/01/1998,180,FW,FWD,Forward,Italy,380,ITA,IT,448299,left,F. Del Sole,null
C\u00f4te d'Ivoire,384,CIV,CI,75,Emmanuel Delan Junior,,Latte Lath,3209,02/01/1999,180,FW,FWD,Forward,C\u00f4te d'Ivoire,384,CIV,CI,448332,right,E. Latte Lath,null
Italy,380,ITA,IT,76,Federico,,Brancolini,3702,14/07/2001,184,GK,GKP,Goalkeeper,Italy,380,ITA,IT,456492,right,F. Brancolini,null
Italy,380,ITA,IT,79,Giuseppe,,Cuomo,3197,02/02/1998,190,DF,DEF,Defender,Italy,380,ITA,IT,456565,right,G. Cuomo,null
Italy,380,ITA,IT,69,Giovanni,,Volpicelli,3219,24/09/1999,175,MD,MID,Midfielder,Italy,380,ITA,IT,461671,right,G. Volpicelli,null
Italy,380,ITA,IT,88,Federico,,Ravaglia,3282,11/11/1999,196,GK,GKP,Goalkeeper,Italy,380,ITA,IT,471286,right,F. Ravaglia,null
Italy,380,ITA,IT,80,Manuel,,De Luca,3244,17/07/1998,190,FW,FWD,Forward,Italy,380,ITA,IT,471300,right,M. De Luca,null
Macedonia FYR,807,MKD,MK,0,Dejan,,Kulusevski,3715,25/04/2000,0,FW,FWD,Forward,Sweden,752,SWE,SE,472363,left,D. Kulusevski,7051
Italy,380,ITA,IT,74,Lorenzo,,Valeau,3188,05/03/1999,180,DF,DEF,Defender,Italy,380,ITA,IT,475573,left,L. Valeau,null
Italy,380,ITA,IT,75,Alessandro,,Guarnone,3502,27/03/1999,185,GK,GKP,Goalkeeper,Italy,380,ITA,IT,478229,right,A. Guarnone,null
Italy,380,ITA,IT,60,Giuseppe,,Borello,3291,28/04/1999,167,MD,MID,Midfielder,Italy,380,ITA,IT,483978,left,G. Borello,null
Brazil,76,BRA,BR,67,Emanuel,,Vignato,3165,24/08/2000,175,FW,FWD,Forward,Italy,380,ITA,IT,485014,right,E. Vignato,27928
Italy,380,ITA,IT,72,Alessio,,Donnarumma,3354,16/02/1998,174,MD,MID,Midfielder,Italy,380,ITA,IT,485463,right,A. Donnarumma,null
Spain,724,ESP,ES,0,Oliva Christian,,Rutjens,3465,05/01/1998,0,DF,DEF,Defender,Spain,724,ESP,ES,485464,right,Christian Rutjens,null
Italy,380,ITA,IT,0,Vincenzo,,Pinto,24101,31/10/2000,0,FW,FWD,Forward,Italy,380,ITA,IT,486945,right,V. Pinto,null
Italy,380,ITA,IT,79,Nicol\u00f2,,Zaniolo,3158,02/07/1999,190,MD,MID,Midfielder,Italy,380,ITA,IT,487020,left,N. Zaniolo,3763
Italy,380,ITA,IT,70,Gianluca,,Frabotta,3414,24/06/1999,176,DF,DEF,Defender,Italy,380,ITA,IT,489124,left,G. Frabotta,27928
Italy,380,ITA,IT,80,Michele,,Cerofolini,3311,04/01/1999,188,GK,GKP,Goalkeeper,Italy,380,ITA,IT,490626,right,M. Cerofolini,3764
Italy,380,ITA,IT,80,Alessandro,,Buongiorno,3435,06/06/1999,191,DF,DEF,Defender,Italy,380,ITA,IT,491451,left,A. Buongiorno,3764
Italy,380,ITA,IT,63,Andrea,,Tessiore,3231,01/10/1999,177,MD,MID,Midfielder,Italy,380,ITA,IT,492463,right,A. Tessiore,null
Portugal,620,PRT,PT,62,Pedro,,Lomba Neto,3162,09/03/2000,172,FW,FWD,Forward,Portugal,620,PRT,PT,496823,left,Pedro Neto,9911
Italy,380,ITA,IT,83,Flippo,,Pavoni,3221,08/08/1999,186,GK,GKP,Goalkeeper,Italy,380,ITA,IT,499834,right,F. Pavoni,null
Romania,642,ROU,RO,78,Raul Marian,,Oprut,60557,04/01/1998,184,DF,DEF,Defender,Romania,642,ROU,RO,503199,left,R. Oprut,null
Italy,380,ITA,IT,75,Giacomo,,Boccafoglia,3679,01/12/1998,180,DF,DEF,Defender,Italy,380,ITA,IT,503517,right,G. Boccafoglia,null
Italy,380,ITA,IT,78,Riccardo,,Daga,3173,13/01/2000,192,GK,GKP,Goalkeeper,Italy,380,ITA,IT,507570,right,R. Daga,null
Hungary,348,HUN,HU,78,Gergely,,Hutv\u00e1gner,3710,01/07/2000,192,GK,GKP,Goalkeeper,Hungary,348,HUN,HU,507578,left,G. Hutv\u00e1gner,null
Italy,380,ITA,IT,82,Franck Alain,,Djoulou Zohoki,3713,01/01/1999,185,FW,FWD,Forward,C\u00f4te d'Ivoire,384,CIV,CI,507587,right,F. Djoulou,null
Italy,380,ITA,IT,80,Marco,,Pissardo,23351,08/01/1998,185,GK,GKP,Goalkeeper,Italy,380,ITA,IT,511119,right,M. Pissardo,null
Colombia,170,COL,CO,72,Eddy Anthony,,Salcedo Mora,3721,01/10/2001,188,FW,FWD,Forward,Italy,380,ITA,IT,520774,right,E. Salcedo,null
Italy,380,ITA,IT,70,Riccardo,,Sottil,3176,03/06/1999,180,FW,FWD,Forward,Italy,380,ITA,IT,523085,right,R. Sottil,3764
Italy,380,ITA,IT,74,Luca,,Ranieri,3222,23/04/1999,185,DF,DEF,Defender,Italy,380,ITA,IT,523086,left,L. Ranieri,3764
Italy,380,ITA,IT,68,Andrea,,Danzi,3194,25/02/1999,175,MD,MID,Midfielder,Italy,380,ITA,IT,523089,right,A. Danzi,3764
Italy,380,ITA,IT,64,Pasquale,,Giannotti,26410,05/06/1999,171,MD,MID,Midfielder,Italy,380,ITA,IT,527518,right,P. Giannotti,null
Italy,380,ITA,IT,0,Alessio,,Riccardi,31889,03/04/2001,0,MD,MID,Midfielder,Italy,380,ITA,IT,529551,right,A. Riccardi,3761
Switzerland,756,CHE,CH,80,Thomas,,Candeloro,6418,29/05/2000,195,GK,GKP,Goalkeeper,Switzerland,756,CHE,CH,531179,right,T. Candeloro,null
Italy,380,ITA,IT,0,Devid Eugene,,Bouah,31889,13/08/2001,0,DF,DEF,Defender,Italy,380,ITA,IT,532436,right,D. Bouah,null
Ghana,288,GHA,GH,81,Michael,,Scarf,3217,10/05/1999,187,DF,DEF,Defender,Ghana,288,GHA,GH,532651,left,M. Scarf,null
Italy,380,ITA,IT,0,Manuel,,Lombardoni,3213,19/12/1998,0,DF,DEF,Defender,Italy,380,ITA,IT,535708,right,M. Lombardoni,null
Italy,380,ITA,IT,0,Salvatore,,Esposito,26442,07/10/2000,0,MD,MID,Midfielder,Italy,380,ITA,IT,535716,right,S. Esposito,null
Italy,380,ITA,IT,0,Pio Francesco,,Russo,3275,01/03/1999,0,MD,MID,Midfielder,Italy,380,ITA,IT,535738,right,P. Russo,null
Italy,380,ITA,IT,0,Lorenzo,,Bruzzi,63189,31/01/2000,0,GK,GKP,Goalkeeper,Italy,380,ITA,IT,536520,left,L. Bruzzi,null
Denmark,208,DNK,DK,0,Alexander,,Kert Molberg,39813,26/02/1999,0,DF,DEF,Defender,Denmark,208,DNK,DK,540613,right,A. Molberg,7714
Italy,380,ITA,IT,69,Francesco,,Latella,3731,27/01/2000,182,GK,GKP,Goalkeeper,Italy,380,ITA,IT,544095,right,F. Latella,null
Italy,380,ITA,IT,0,Nicol\u00f2,,Cabras,3700,11/02/2001,0,GK,GKP,Goalkeeper,Italy,380,ITA,IT,545472,right,N. Cabras,null
Italy,380,ITA,IT,0,Luca,,Seri,26442,09/12/1999,0,GK,GKP,Goalkeeper,Italy,380,ITA,IT,546326,right,L. Seri,null
Italy,380,ITA,IT,0,Luca,,Gagliano,3700,14/07/2000,0,FW,FWD,Forward,Italy,380,ITA,IT,546356,left,L. Gagliano,null
Italy,380,ITA,IT,0,Riccardo,,Ladinetti,3700,20/12/2000,0,MD,MID,Midfielder,Italy,380,ITA,IT,546357,right,R. Ladinetti,null
Italy,380,ITA,IT,0,Manuel,,Gasparini,3724,19/05/2002,0,GK,GKP,Goalkeeper,Italy,380,ITA,IT,549982,,M. Gasparini,3759
England,0,XEN,,83,Joe,,Hart,1646,19/04/1987,194,GK,GKP,Goalkeeper,England,0,XEN,,8301,right,J. Hart,null
Greece,300,GRC,GR,84,Orestis,,Karnezis,3187,11/07/1985,190,GK,GKP,Goalkeeper,Greece,300,GRC,GR,92864,right,O. Karnezis,12678
Italy,380,ITA,IT,81,Manolo,,Gabbiadini,1619,26/11/1991,186,FW,FWD,Forward,Italy,380,ITA,IT,20857,left,M. Gabbiadini,null
Spain,724,ESP,ES,73,Gerard,,Deulofeu L\u00e1zaro,1644,13/03/1994,177,FW,FWD,Forward,Spain,724,ESP,ES,3348,right,Deulofeu,null
France,250,FRA,FR,76,Mario,,Lemina,1619,01/09/1993,184,MD,MID,Midfielder,Gabon,266,GAB,GA,29640,right,M. Lemina,19062
Italy,380,ITA,IT,68,Luca,,Zanimacchia,63044,19/07/1998,178,FW,FWD,Forward,Italy,380,ITA,IT,447505,right,L. Zanimacchia,null
Spain,724,ESP,ES,90,Fernando,,Llorente Torres,1624,26/02/1985,195,FW,FWD,Forward,Spain,724,ESP,ES,3424,right,Fernando Llorente,null
Germany,276,DEU,DE,80,Lukas,,Podolski,12804,04/06/1985,180,FW,FWD,Forward,Poland,616,POL,PL,15291,left,L. Podolski,null
Nigeria,566,NGA,NG,86,Angelo,,Obinze Ogbonna,1633,23/05/1988,191,DF,DEF,Defender,Italy,380,ITA,IT,21100,left,A. Ogbonna,null
Greece,300,GRC,GR,81,Jos\u00e9,,Holebas,1644,27/06/1984,185,DF,DEF,Defender,Germany,276,DEU,DE,92899,left,J. Holebas,null
Italy,380,ITA,IT,70,Matteo,,Darmian,1611,02/12/1989,182,DF,DEF,Defender,Italy,380,ITA,IT,21095,right,M. Darmian,null
Belgium,56,BEL,BE,78,Jean-Fran\u00e7ois,,Gillet,5083,31/05/1979,181,GK,GKP,Goalkeeper,Belgium,56,BEL,BE,20667,right,J. Gillet,null
Nigeria,566,NGA,NG,90,Stefano,,Okaka Chuka,1644,09/08/1989,186,FW,FWD,Forward,Italy,380,ITA,IT,20505,right,S. Okaka,null
Uruguay,858,URY,UY,85,Miguel \u00c1ngel,,Britos Cabrera,1644,17/07/1985,188,DF,DEF,Defender,Uruguay,858,URY,UY,21160,right,M. Britos,null
Italy,380,ITA,IT,79,Matias Ezequiel,,Schelotto,1651,23/05/1989,187,DF,DEF,Defender,Argentina,32,ARG,AR,20855,right,E. Schelotto,null
Equatorial Guinea,226,GNQ,GQ,75,Pedro ,,Mba Obiang Avomo,1633,27/03/1992,185,MD,MID,Midfielder,Spain,724,ESP,ES,20620,right,Pedro Obiang,null
England,0,XEN,,0,Kyle,,Taylor,1659,28/08/1999,0,MD,MID,Midfielder,England,0,XEN,,515791,,K. Taylor,null
Netherlands,528,NLD,NL,92,Maarten,,Stekelenburg,1623,22/09/1982,197,GK,GKP,Goalkeeper,Netherlands,528,NLD,NL,20428,right,M. Stekelenburg,null
Bosnia-Herzegovina,70,BIH,BA,95,Zlatan,,Ibrahimovi\u0107,7847,03/10/1981,195,FW,FWD,Forward,Sweden,752,SWE,SE,20420,right,Z. Ibrahimovi\u0107,null
Ireland Republic,372,IRL,IE,63,Aaron ,,Lennon,1646,16/04/1987,165,MD,MID,Midfielder,England,0,XEN,,8284,right,A. Lennon,null
Ireland Republic,372,IRL,IE,84,Peter,,Crouch,1639,30/01/1981,201,FW,FWD,Forward,England,0,XEN,,8747,right,P. Crouch,null
England,0,XEN,,83,Wayne,,Rooney,7852,24/10/1985,176,FW,FWD,Forward,England,0,XEN,,7944,right,W. Rooney,null
England,0,XEN,,68,Theo ,,Walcott,1623,16/03/1989,176,FW,FWD,Forward,England,0,XEN,,7879,right,T. Walcott,null
Czech Republic,203,CZE,CZ,90,Petr,,\u010cech,1609,20/05/1982,196,GK,GKP,Goalkeeper,Czech Republic,203,CZE,CZ,7882,left,P. \u010cech,null
Ecuador,218,ECU,EC,78,Luis Antonio,,Valencia Mosquera,1611,04/08/1985,181,DF,DEF,Defender,Ecuador,218,ECU,EC,7938,right,A. Valencia,15797
Spain,724,ESP,ES,74,Francesc,,F\u00e0bregas i Soler,1610,04/05/1987,175,MD,MID,Midfielder,Spain,724,ESP,ES,3350,right,F\u00e0bregas,null
Poland,616,POL,PL,87,Artur,,Boruc,1659,20/02/1980,193,GK,GKP,Goalkeeper,Poland,616,POL,PL,20921,right,A. Boruc,null
Scotland,0,XSC,,82,Charlie,,Adam,1639,10/12/1985,185,MD,MID,Midfielder,Scotland,0,XSC,,7961,left,C. Adam,null
Morocco,504,MAR,MA,87,Younes,,Kaboul,1644,04/01/1986,191,DF,DEF,Defender,France,250,FRA,FR,8272,right,Y. Kaboul,null
Germany,276,DEU,DE,84,Uwe,,H\u00fcnemeier,2491,09/01/1986,189,DF,DEF,Defender,Germany,276,DEU,DE,15301,right,U. H\u00fcnemeier,null
France,250,FRA,FR,71,Yohan,,Cabaye,16928,14/01/1986,174,MD,MID,Midfielder,France,250,FRA,FR,7988,right,Y. Cabaye,null
Estonia,233,EST,EE,78,Ragnar,,Klavan,3173,30/10/1985,187,DF,DEF,Defender,Estonia,233,EST,EE,74,left,R. Klavan,null
Morocco,504,MAR,MA,76,Ibrahim,,Afellay,1639,02/04/1986,180,MD,MID,Midfielder,Netherlands,528,NLD,NL,3343,right,I. Afellay,null
Brazil,76,BRA,BR,91,Heurelho,,da Silva Gomes,1644,15/02/1981,191,GK,GKP,Goalkeeper,Brazil,76,BRA,BR,8266,right,Gomes,null
Suriname,740,SUR,SR,84,Michel,,Vorm,1624,20/10/1983,184,GK,GKP,Goalkeeper,Netherlands,528,NLD,NL,77536,right,M. Vorm,null
Netherlands,528,NLD,NL,86,Erik,,Pieters,1639,07/08/1988,182,DF,DEF,Defender,Netherlands,528,NLD,NL,107,left,E. Pieters,null
England,0,XEN,,90,Ben,,Foster,1644,03/04/1983,193,GK,GKP,Goalkeeper,England,0,XEN,,8358,left,B. Foster,null
Jamaica,388,JAM,JM,81,Adrian,,Mariappa,1644,03/10/1986,178,DF,DEF,Defender,England,0,XEN,,8889,right,A. Mariappa,null
Poland,616,POL,PL,83,Phil,,Jagielka,1623,17/08/1982,183,DF,DEF,Defender,England,0,XEN,,8245,right,P. Jagielka,null
England,0,XEN,,70,Leighton,,Baines,1623,11/12/1984,170,DF,DEF,Defender,England,0,XEN,,8239,left,L. Baines,null
England,0,XEN,,93,Robert,,Green,1610,18/01/1980,191,GK,GKP,Goalkeeper,England,0,XEN,,8544,right,R. Green,null
England,0,XEN,,79,Gareth,,Barry,1627,23/02/1981,185,MD,MID,Midfielder,England,0,XEN,,8314,left,G. Barry,null
Scotland,0,XSC,,75,James ,,Morrison,1627,25/05/1986,180,MD,MID,Midfielder,England,0,XEN,,8374,right,J. Morrison,null
Ireland Republic,372,IRL,IE,66,Stephen ,,Ireland,1615,22/08/1986,173,MD,MID,Midfielder,Ireland Republic,372,IRL,IE,8017,right,S. Ireland,null
England,0,XEN,,70,James,,Milner,1612,04/01/1986,176,MD,MID,Midfielder,England,0,XEN,,8319,right,J. Milner,null
England,0,XEN,,86,Tom,,Heaton,1646,15/04/1986,188,GK,GKP,Goalkeeper,England,0,XEN,,77502,right,T. Heaton,null
Scotland,0,XSC,,74,Darren ,,Fletcher,1639,01/02/1984,184,MD,MID,Midfielder,Scotland,0,XSC,,7932,right,D. Fletcher,null
Jamaica,388,JAM,JM,77,Wayne,,Routledge,10531,07/01/1985,170,MD,MID,Midfielder,England,0,XEN,,77557,right,W. Routledge,null
St. Lucia,662,LCA,LC,65,Jermain ,,Defoe,1659,07/10/1982,171,FW,FWD,Forward,England,0,XEN,,8296,right,J. Defoe,null
Spain,724,ESP,ES,74,Pablo Javier,,Zabaleta Girod,1633,16/01/1985,174,DF,DEF,Defender,Argentina,32,ARG,AR,8313,right,P. Zabaleta,null
Spain,724,ESP,ES,80,Claudio Andr\u00e9s,,Bravo Mu\u00f1oz,1625,13/04/1983,184,GK,GKP,Goalkeeper,Chile,152,CHL,CL,3662,right,C. Bravo,null
Chile,152,CHL,CL,62,Alexis Alejandro,,S\u00e1nchez S\u00e1nchez,1611,19/12/1988,169,FW,FWD,Forward,Chile,152,CHL,CL,3361,right,A. S\u00e1nchez,12381
England,0,XEN,,90,Gn\u00e9gn\u00e9ri Yaya,,Tour\u00e9,null,13/05/1983,189,MD,MID,Midfielder,C\u00f4te d'Ivoire,384,CIV,CI,8324,right,Y. Tour\u00e9,null
Scotland,0,XSC,,74,Phil,,Bardsley,1646,28/06/1985,180,DF,DEF,Defender,England,0,XEN,,8516,right,P. Bardsley,null
Jamaica,388,JAM,JM,76,Daniel,,Sturridge,1612,01/09/1989,180,FW,FWD,Forward,England,0,XEN,,7907,left,D. Sturridge,null
Netherlands,528,NLD,NL,84,Tim,,Krul,1626,03/04/1988,188,GK,GKP,Goalkeeper,Netherlands,528,NLD,NL,7976,left,T. Krul,null
England,0,XEN,,93,Fraser,,Forster,1619,17/03/1988,201,GK,GKP,Goalkeeper,England,0,XEN,,61941,right,F. Forster,null
England,0,XEN,,79,Andy,,Carroll,1633,06/01/1989,193,FW,FWD,Forward,England,0,XEN,,7970,left,A. Carroll,null
Ireland Republic,372,IRL,IE,70,Mark,,Noble,1633,08/05/1987,180,MD,MID,Midfielder,England,0,XEN,,8561,right,M. Noble,null
Switzerland,756,CHE,CH,85,Eldin,,Jakupovic,1631,02/10/1984,191,GK,GKP,Goalkeeper,Bosnia-Herzegovina,70,BIH,BA,93084,right,E. Jakupovic,null
Ireland Republic,372,IRL,IE,77,S\u00e9amus,,Coleman,1623,11/10/1988,177,DF,DEF,Defender,Ireland Republic,372,IRL,IE,8240,right,S. Coleman,8274
Suriname,740,SUR,SR,74,Georginio,,Wijnaldum,1612,11/11/1990,175,MD,MID,Midfielder,Netherlands,528,NLD,NL,116,right,G. Wijnaldum,664
Austria,40,AUT,AT,89,Christian,,Fuchs,1631,07/04/1986,187,DF,DEF,Defender,Austria,40,AUT,AT,14853,left,C. Fuchs,null
Denmark,208,DNK,DK,87,Winston ,,Reid,1633,03/07/1988,190,DF,DEF,Defender,New Zealand,554,NZL,NZ,8553,right,W. Reid,10522
Denmark,208,DNK,DK,79,Anders,,Lindegaard,1646,13/04/1984,193,GK,GKP,Goalkeeper,Denmark,208,DNK,DK,7912,right,A. Lindegaard,null
Scotland,0,XSC,,64,Jamie,,Murphy,8509,28/08/1989,175,MD,MID,Midfielder,Scotland,0,XSC,,62091,right,J. Murphy,null
Belgium,56,BEL,BE,72,Steven,,Defour,1646,15/04/1988,175,MD,MID,Midfielder,Belgium,56,BEL,BE,70092,right,S. Defour,null
France,250,FRA,FR,91,Moussa,,Sissoko,1624,16/08/1989,187,MD,MID,Midfielder,France,250,FRA,FR,25804,right,M. Sissoko,4418
France,250,FRA,FR,74,Ga\u00ebtan,,Bong Songo,1651,25/04/1988,187,DF,DEF,Defender,Cameroon,120,CMR,CM,26495,left,G. Bong,null
Spain,724,ESP,ES,73,Claudio Ariel,,Yacob,1642,18/07/1987,181,MD,MID,Midfielder,Argentina,32,ARG,AR,86308,right,C. Yacob,null
England,0,XEN,,73,Andrew,,Surman,1659,20/08/1986,178,MD,MID,Midfielder,South Africa,710,ZAF,ZA,8351,left,A. Surman,null
Jamaica,388,JAM,JM,62,Nathan,,Dyer,10531,29/11/1987,167,MD,MID,Midfielder,England,0,XEN,,77552,right,N. Dyer,null
England,0,XEN,,73,Adam,,Lallana,1612,10/05/1988,172,MD,MID,Midfielder,England,0,XEN,,8140,right,A. Lallana,null
England,0,XEN,,83,Lee,,Grant,1611,27/01/1983,193,GK,GKP,Goalkeeper,England,0,XEN,,8935,right,L. Grant,null
England,0,XEN,,79,Dan,,Gosling,1659,02/02/1990,183,MD,MID,Midfielder,England,0,XEN,,7989,right,D. Gosling,null
Ireland Republic,372,IRL,IE,79,Jonathan ,,Walters,1634,20/09/1983,183,FW,FWD,Forward,England,0,XEN,,8752,right,J. Walters,null
Wales,0,XWA,,92,Glyn Oliver,,Myhill,1627,09/11/1982,191,GK,GKP,Goalkeeper,United States,840,USA,US,8096,right,G. Myhill,null
Ireland Republic,372,IRL,IE,89,Damien,,Delaney,8153,20/07/1981,191,DF,DEF,Defender,Ireland Republic,372,IRL,IE,8583,left,D. Delaney,null
England,0,XEN,,72,Dean,,Marney,1882,31/01/1984,183,MD,MID,Midfielder,England,0,XEN,,8947,right,D. Marney,null
Italy,380,ITA,IT,87,Juli\u00e1n,,Speroni,1628,18/05/1979,186,GK,GKP,Goalkeeper,Argentina,32,ARG,AR,8391,right,J. Speroni,null
England,0,XEN,,69,Ben,,Watson,1642,09/07/1985,178,MD,MID,Midfielder,England,0,XEN,,8627,right,B. Watson,null
Spain,724,ESP,ES,80,Jay,,Rodriguez,1627,29/07/1989,185,FW,FWD,Forward,England,0,XEN,,8958,right,J. Rodriguez,null
Latvia,428,LVA,LV,78,Adam,,Legzdins,1646,28/11/1986,183,GK,GKP,Goalkeeper,England,0,XEN,,8963,right,A. Legzdins,null
Scotland,0,XSC,,78,Martin,,Cranie,1636,26/09/1986,183,DF,DEF,Defender,England,0,XEN,,8761,right,M. Cranie,null
Cameroon,120,CMR,CM,91,Jean-Eric Maxim,,Choupo-Moting,3767,23/03/1989,191,FW,FWD,Forward,Germany,276,DEU,DE,15198,both,E. Choupo-Moting,null
Wales,0,XWA,,76,Ryan,,Shawcross,1639,04/10/1987,191,DF,DEF,Defender,England,0,XEN,,8731,right,R. Shawcross,null
Portugal,620,PRT,PT,84,David Luiz,,Moreira Marinho,1610,22/04/1987,189,DF,DEF,Defender,Brazil,76,BRA,BR,7892,right,David Luiz,null
Portugal,620,PRT,PT,88,Eduardo,,dos Reis Carvalho,24,19/09/1982,187,GK,GKP,Goalkeeper,Portugal,620,PRT,PT,70106,right,Eduardo,null
